Iso,SignedP,,,,,,
AIPGENE26453,-6,,,,,,
AIPGENE16214,-0.302240968,,,,,,
AIPGENE1755,-1.764762615,,,,,,
AIPGENE14579,-2.173905327,,,,,,
AIPGENE28100,-0.439531064,,,,,,
AIPGENE23423,-0.486101319,,,,,,
AIPGENE7219,-2.364265273,,,,,,
AIPGENE17960,-0.542018888,,,,,,
AIPGENE18042,-1.786572069,,,,,,
AIPGENE15062,-1.436780289,,,,,,
AIPGENE6443,-0.459024347,,,,,,
AIPGENE879,-6,,,,,,
AIPGENE10067,-1.756004495,,,,,,
AIPGENE1954,-1.176928616,,,,,,
AIPGENE8561,-6,,,,,,
AIPGENE4319,-0.855553211,,,,,,
AIPGENE27724,-1.193073751,,,,,,
AIPGENE23313,-1.3658961,,,,,,
AIPGENE34,-6,,,,,,
AIPGENE28776,-1.015418668,,,,,,
AIPGENE15219,-1.985853113,,,,,,
AIPGENE17798,-2.295686446,,,,,,
AIPGENE12669,-6,,,,,,
AIPGENE21993,-6,,,,,,
AIPGENE16743,-0.405840725,,,,,,
AIPGENE2937,-1.372477654,,,,,,
AIPGENE25329,-1.421238965,,,,,,
AIPGENE24143,-1.183390678,,,,,,
AIPGENE16860,-1.104435571,,,,,,
AIPGENE18290,-0.48625595,,,,,,
AIPGENE16207,-0.627186451,,,,,,
AIPGENE24666,-1.244343258,,,,,,
AIPGENE9438,-0.330359363,,,,,,
AIPGENE26542,-0.716180214,,,,,,
AIPGENE17809,-1.489329307,,,,,,
AIPGENE14139,-0.830553461,,,,,,
AIPGENE7787,-3.167979859,,,,,,
AIPGENE14515,-0.477665934,,,,,,
AIPGENE10913,-1.795305481,,,,,,
AIPGENE11859,-6,,,,,,
AIPGENE3279,-1.99816581,,,,,,
AIPGENE6554,-1.237870781,,,,,,
AIPGENE9116,-0.772534482,,,,,,
AIPGENE18931,-1.451864491,,,,,,
AIPGENE5415,-0.808980355,,,,,,
AIPGENE7779,-1.063117976,,,,,,
AIPGENE20427,-6,,,,,,
AIPGENE18205,-1.189266215,,,,,,
AIPGENE408,-1.988783561,,,,,,
AIPGENE14309,-1.694415459,,,,,,
AIPGENE16447,-1.315097468,,,,,,
AIPGENE25226,-2.124742776,,,,,,
AIPGENE28342,-0.329920852,,,,,,
AIPGENE16189,-1.131022788,,,,,,
AIPGENE25855,-0.602546693,,,,,,
AIPGENE15623,-0.874082637,,,,,,
AIPGENE17218,-1.908682709,,,,,,
AIPGENE10311,-1.623535528,,,,,,
AIPGENE25703,-0.45741333,,,,,,
AIPGENE2028,-1.61069602,,,,,,
AIPGENE12349,-0.259383981,,,,,,
AIPGENE10362,-2.120711139,,,,,,
AIPGENE6661,-0.809802307,,,,,,
AIPGENE29162,-0.940567513,,,,,,
AIPGENE19189,-0.371196312,,,,,,
AIPGENE11963,-0.500749676,,,,,,
AIPGENE26810,-1.58698294,,,,,,
AIPGENE2831,-6,,,,,,
AIPGENE3186,-1.477389911,,,,,,
AIPGENE21442,-1.2293007,,,,,,
AIPGENE24911,-6,,,,,,
AIPGENE4205,-1.50753745,,,,,,
AIPGENE26715,-1.415462388,,,,,,
AIPGENE15174,-2.659399612,,,,,,
AIPGENE15022,-6,,,,,,
AIPGENE8635,-6,,,,,,
AIPGENE11549,-1.392967997,,,,,,
AIPGENE23405,-2.6719989,,,,,,
AIPGENE17504,-0.693045966,,,,,,
AIPGENE19535,-0.475861944,,,,,,
AIPGENE27434,-6,,,,,,
AIPGENE5326,-1.207880584,,,,,,
AIPGENE29236,-1.95921685,,,,,,
AIPGENE10063,-0.803537227,,,,,,
AIPGENE23581,-1.060004695,,,,,,
AIPGENE26845,-1.54917423,,,,,,
AIPGENE14860,-1.760834809,,,,,,
AIPGENE16383,-0.652378384,,,,,,
AIPGENE8261,-0.883954825,,,,,,
AIPGENE3524,-2.955978553,,,,,,
AIPGENE8899,-0.95785069,,,,,,
AIPGENE19217,-0.813782257,,,,,,
AIPGENE18068,-0.564702447,,,,,,
AIPGENE5447,-2.030130609,,,,,,
AIPGENE6307,-0.584376519,,,,,,
AIPGENE13306,-0.767783132,,,,,,
AIPGENE1668,-0.744251908,,,,,,
AIPGENE8492,-0.941198721,,,,,,
AIPGENE1838,-6,,,,,,
AIPGENE26122,-2.265679146,,,,,,
AIPGENE24318,-0.459329456,,,,,,
AIPGENE18793,-6,,,,,,
AIPGENE6069,-1.032270553,,,,,,
AIPGENE6945,-2.908622008,,,,,,
AIPGENE19456,-0.785168491,,,,,,
AIPGENE9680,-1.937572988,,,,,,
AIPGENE25921,-1.997761968,,,,,,
AIPGENE25162,-1.091951144,,,,,,
AIPGENE24681,-1.11016787,,,,,,
AIPGENE20542,-6,,,,,,
AIPGENE23007,-1.459518692,,,,,,
AIPGENE14148,-2.857983371,,,,,,
AIPGENE28941,-2.173457112,,,,,,
AIPGENE7650,-1.235643348,,,,,,
AIPGENE17273,-0.971063792,,,,,,
AIPGENE24962,-2.115624334,,,,,,
AIPGENE17481,-1.413769576,,,,,,
AIPGENE15734,-1.835849477,,,,,,
AIPGENE23014,-2.507229318,,,,,,
AIPGENE20984,-1.621498009,,,,,,
AIPGENE11353,-0.415998067,,,,,,
AIPGENE16799,-0.891017977,,,,,,
AIPGENE2746,-1.164595105,,,,,,
AIPGENE2891,-1.30253695,,,,,,
AIPGENE21969,-1.274451365,,,,,,
AIPGENE11562,-6,,,,,,
AIPGENE789,-1.275734635,,,,,,
AIPGENE17710,-1.551103293,,,,,,
AIPGENE24241,-1.590776736,,,,,,
AIPGENE13242,-1.337609081,,,,,,
AIPGENE17124,-2.176116433,,,,,,
AIPGENE7286,-6,,,,,,
AIPGENE15719,-0.480272471,,,,,,
AIPGENE20112,-3.172466246,,,,,,
AIPGENE26770,-2.114872637,,,,,,
AIPGENE6807,-1.273620481,,,,,,
AIPGENE14998,-6,,,,,,
AIPGENE5529,-0.523819905,,,,,,
AIPGENE7914,-1.759982086,,,,,,
AIPGENE24691,-1.158599887,,,,,,
AIPGENE10878,-0.846771869,,,,,,
AIPGENE13047,-0.600601538,,,,,,
AIPGENE15908,-1.061081943,,,,,,
AIPGENE26798,-6,,,,,,
AIPGENE7673,-1.109847822,,,,,,
AIPGENE23434,-1.753601802,,,,,,
AIPGENE5349,-1.337105845,,,,,,
AIPGENE1444,-1.644202343,,,,,,
AIPGENE24168,-2.502161398,,,,,,
AIPGENE17518,-0.654197162,,,,,,
AIPGENE20395,-0.457652925,,,,,,
AIPGENE26979,-1.806968329,,,,,,
AIPGENE12489,-1.19035224,,,,,,
AIPGENE367,-2.376297423,,,,,,
AIPGENE7364,-0.300463745,,,,,,
AIPGENE694,-1.780224069,,,,,,
AIPGENE3857,-0.665639419,,,,,,
AIPGENE14828,-1.311892529,,,,,,
AIPGENE27866,-1.524071198,,,,,,
AIPGENE4692,-1.008517298,,,,,,
AIPGENE23678,-1.9835627,,,,,,
AIPGENE3167,-2.464978841,,,,,,
AIPGENE12555,-1.280506702,,,,,,
AIPGENE11513,-1.042921568,,,,,,
AIPGENE18122,-1.728930748,,,,,,
AIPGENE9768,-1.397622814,,,,,,
AIPGENE26541,-0.740899167,,,,,,
AIPGENE24906,-0.789141683,,,,,,
AIPGENE3594,-6,,,,,,
AIPGENE28935,-6,,,,,,
AIPGENE18544,-6,,,,,,
AIPGENE24109,-1.250916395,,,,,,
AIPGENE23184,-0.600302201,,,,,,
AIPGENE16196,-1.213976366,,,,,,
AIPGENE16820,-6,,,,,,
AIPGENE4457,-6,,,,,,
AIPGENE16993,-1.056785329,,,,,,
AIPGENE21663,-2.326945187,,,,,,
AIPGENE7160,-0.380538153,,,,,,
AIPGENE14811,-1.479652806,,,,,,
AIPGENE28174,-1.352722627,,,,,,
AIPGENE15733,-0.957648834,,,,,,
AIPGENE14763,-3.047342045,,,,,,
AIPGENE28229,-0.886310445,,,,,,
AIPGENE19188,-1.4076484,,,,,,
AIPGENE24330,-1.588553762,,,,,,
AIPGENE17642,-1.038519703,,,,,,
AIPGENE20958,-1.199230486,,,,,,
AIPGENE19768,-0.974509625,,,,,,
AIPGENE22593,-1.904072964,,,,,,
AIPGENE7095,-0.802145808,,,,,,
AIPGENE14600,-0.401806954,,,,,,
AIPGENE8392,-1.203287548,,,,,,
AIPGENE26022,-0.725448054,,,,,,
AIPGENE3895,-0.328547895,,,,,,
AIPGENE5997,-0.730411529,,,,,,
AIPGENE6596,-0.809984222,,,,,,
AIPGENE7915,-6,,,,,,
AIPGENE3461,-6,,,,,,
AIPGENE9162,-0.378187963,,,,,,
AIPGENE20207,-1.063600618,,,,,,
AIPGENE26860,-0.642994508,,,,,,
AIPGENE21220,-1.363036318,,,,,,
AIPGENE3811,-6,,,,,,
AIPGENE24379,-0.464966825,,,,,,
AIPGENE27996,-0.858849972,,,,,,
AIPGENE12237,-1.598669727,,,,,,
AIPGENE17042,-0.930213865,,,,,,
AIPGENE17293,-0.53752333,,,,,,
AIPGENE2178,-0.798884544,,,,,,
AIPGENE22888,-1.277887258,,,,,,
AIPGENE27492,-1.162108513,,,,,,
AIPGENE17297,-0.618998828,,,,,,
AIPGENE26268,-0.616619906,,,,,,
AIPGENE9147,-2.44415102,,,,,,
AIPGENE6266,-0.89605137,,,,,,
AIPGENE23406,-6,,,,,,
AIPGENE19313,-0.499216191,,,,,,
AIPGENE17993,-1.105577059,,,,,,
AIPGENE1924,-0.497604992,,,,,,
AIPGENE21367,-2.410934947,,,,,,
AIPGENE18326,-0.891371471,,,,,,
AIPGENE22095,-1.075647651,,,,,,
AIPGENE12262,-0.833191967,,,,,,
AIPGENE3104,-3.181469882,,,,,,
AIPGENE22195,-1.032912643,,,,,,
AIPGENE12071,-1.694746267,,,,,,
AIPGENE5727,-1.844747491,,,,,,
AIPGENE28470,-1.738902706,,,,,,
AIPGENE3792,-0.854647074,,,,,,
AIPGENE13702,-2.93208523,,,,,,
AIPGENE27309,-1.583216221,,,,,,
AIPGENE3458,-1.41800984,,,,,,
AIPGENE27402,-0.666879163,,,,,,
AIPGENE21205,-1.200750903,,,,,,
AIPGENE5591,-1.186962872,,,,,,
AIPGENE12308,-1.165436867,,,,,,
AIPGENE20176,-2.150778385,,,,,,
AIPGENE11788,-1.171458378,,,,,,
AIPGENE22117,-0.306359827,,,,,,
AIPGENE18745,-0.886536981,,,,,,
AIPGENE15833,-2.160719849,,,,,,
AIPGENE22914,-1.622236371,,,,,,
AIPGENE195,-0.605480255,,,,,,
AIPGENE5612,-2.115364884,,,,,,
AIPGENE21490,-1.630923328,,,,,,
AIPGENE17493,-0.832515624,,,,,,
AIPGENE28931,-0.660958616,,,,,,
AIPGENE13628,-0.939092332,,,,,,
AIPGENE26805,-2.452877045,,,,,,
AIPGENE4806,-0.578052039,,,,,,
AIPGENE25985,-0.712588284,,,,,,
AIPGENE18011,-2.581077172,,,,,,
AIPGENE9211,-0.501117008,,,,,,
AIPGENE6981,-0.353006284,,,,,,
AIPGENE7820,-6,,,,,,
AIPGENE9347,-1.23064742,,,,,,
AIPGENE14957,-2.809951849,,,,,,
AIPGENE19507,-1.982621692,,,,,,
AIPGENE1688,-0.641293506,,,,,,
AIPGENE3905,-0.478806074,,,,,,
AIPGENE7623,-6,,,,,,
AIPGENE21929,-0.342392895,,,,,,
AIPGENE15811,-0.981579888,,,,,,
AIPGENE26300,-0.498852877,,,,,,
AIPGENE4889,-1.499900122,,,,,,
AIPGENE15380,-0.966777791,,,,,,
AIPGENE1985,-1.868300108,,,,,,
AIPGENE15283,-0.42200508,,,,,,
AIPGENE793,-0.814475012,,,,,,
AIPGENE751,-1.840187761,,,,,,
AIPGENE21833,-0.409892495,,,,,,
AIPGENE24662,-2.532002438,,,,,,
AIPGENE17083,-6,,,,,,
AIPGENE2967,-2.596506685,,,,,,
AIPGENE27488,-1.386858406,,,,,,
AIPGENE24899,-0.712992646,,,,,,
AIPGENE7253,-0.380761728,,,,,,
AIPGENE1478,-2.020395223,,,,,,
AIPGENE27158,-0.561598508,,,,,,
AIPGENE3618,-1.359126859,,,,,,
AIPGENE7714,-6,,,,,,
AIPGENE13701,-1.601404958,,,,,,
AIPGENE9352,-0.856211118,,,,,,
AIPGENE26915,-1.154440963,,,,,,
AIPGENE9242,-0.215031219,,,,,,
AIPGENE1690,-0.898505138,,,,,,
AIPGENE8933,-1.81120214,,,,,,
AIPGENE3871,-0.284496216,,,,,,
AIPGENE21962,-0.38852333,,,,,,
AIPGENE15011,-1.350183052,,,,,,
AIPGENE12358,-0.986582524,,,,,,
AIPGENE5647,-1.300254689,,,,,,
AIPGENE25725,-0.253381829,,,,,,
AIPGENE26320,-2.528923401,,,,,,
AIPGENE14295,-1.457019943,,,,,,
AIPGENE18615,-1.201206856,,,,,,
AIPGENE24701,-2.030090277,,,,,,
AIPGENE5129,-1.784217197,,,,,,
AIPGENE7424,-0.451825543,,,,,,
AIPGENE13624,-3.050145234,,,,,,
AIPGENE7441,-0.658441444,,,,,,
AIPGENE16484,-1.864813939,,,,,,
AIPGENE14971,-2.555453938,,,,,,
AIPGENE5728,-1.046496289,,,,,,
AIPGENE26640,-0.745028206,,,,,,
AIPGENE17296,-1.010569715,,,,,,
AIPGENE16698,-1.328150546,,,,,,
AIPGENE26343,-0.791245385,,,,,,
AIPGENE26954,-0.756358194,,,,,,
AIPGENE10515,-1.836659029,,,,,,
AIPGENE9932,-6,,,,,,
AIPGENE2940,-1.612578465,,,,,,
AIPGENE18107,-0.627248477,,,,,,
AIPGENE20854,-0.947775429,,,,,,
AIPGENE2779,-1.043694762,,,,,,
AIPGENE4885,-2.164085153,,,,,,
AIPGENE28595,-1.476926138,,,,,,
AIPGENE22304,-1.528659815,,,,,,
AIPGENE12775,-6,,,,,,
AIPGENE4435,-0.465841401,,,,,,
AIPGENE24050,-1.750078638,,,,,,
AIPGENE11652,-1.816603436,,,,,,
AIPGENE18762,-0.384485201,,,,,,
AIPGENE17430,-1.266488743,,,,,,
AIPGENE23458,-1.199120909,,,,,,
AIPGENE21377,-1.512958387,,,,,,
AIPGENE25320,-1.207738485,,,,,,
AIPGENE19124,-2.008011273,,,,,,
AIPGENE10749,-0.749584498,,,,,,
AIPGENE29195,-0.572153258,,,,,,
AIPGENE1150,-0.84619702,,,,,,
AIPGENE25105,-0.309532392,,,,,,
AIPGENE5299,-0.44176068,,,,,,
AIPGENE13694,-0.525580276,,,,,,
AIPGENE19720,-1.486320557,,,,,,
AIPGENE27888,-0.646509795,,,,,,
AIPGENE23442,-1.529824765,,,,,,
AIPGENE12935,-1.29405,,,,,,
AIPGENE3655,-0.482695506,,,,,,
AIPGENE3613,-0.734303049,,,,,,
AIPGENE19621,-2.387356862,,,,,,
AIPGENE29245,-0.881027969,,,,,,
AIPGENE18162,-1.029331244,,,,,,
AIPGENE12333,-1.54550597,,,,,,
AIPGENE10983,-0.902691576,,,,,,
AIPGENE5921,-1.33439366,,,,,,
AIPGENE9439,-0.653340658,,,,,,
AIPGENE24312,-1.679912521,,,,,,
AIPGENE24728,-1.423406865,,,,,,
AIPGENE15773,-0.143821779,,,,,,
AIPGENE21819,-0.386009673,,,,,,
AIPGENE7403,-0.856311038,,,,,,
AIPGENE21543,-0.672620898,,,,,,
AIPGENE23703,-1.620790079,,,,,,
AIPGENE10995,-6,,,,,,
AIPGENE3276,-6,,,,,,
AIPGENE17383,-0.756955832,,,,,,
AIPGENE17455,-0.534785457,,,,,,
AIPGENE17346,-0.833428722,,,,,,
AIPGENE20416,-1.671169249,,,,,,
AIPGENE18006,-0.495500036,,,,,,
AIPGENE27872,-0.929072779,,,,,,
AIPGENE4868,-0.562897838,,,,,,
AIPGENE13939,-1.962750935,,,,,,
AIPGENE20824,-1.201907441,,,,,,
AIPGENE382,-1.310427466,,,,,,
AIPGENE19509,-0.382937999,,,,,,
AIPGENE1148,-0.859333096,,,,,,
AIPGENE10712,-1.501435928,,,,,,
AIPGENE26808,-1.170292686,,,,,,
AIPGENE6569,-2.411464907,,,,,,
AIPGENE878,-6,,,,,,
AIPGENE10800,-0.838857815,,,,,,
AIPGENE10093,-0.978175767,,,,,,
AIPGENE9012,-2.553663277,,,,,,
AIPGENE19529,-1.811989334,,,,,,
AIPGENE9557,-6,,,,,,
AIPGENE4550,-0.904469077,,,,,,
AIPGENE6559,-0.548306537,,,,,,
AIPGENE2148,-2.77101443,,,,,,
AIPGENE1967,-1.042678166,,,,,,
AIPGENE11846,-2.691729576,,,,,,
AIPGENE24791,-0.924310045,,,,,,
AIPGENE11475,-1.134658101,,,,,,
AIPGENE23292,-3.175647409,,,,,,
AIPGENE13758,-1.180813251,,,,,,
AIPGENE25910,-1.049993807,,,,,,
AIPGENE18303,-1.057946381,,,,,,
AIPGENE935,-0.518449967,,,,,,
AIPGENE3859,-1.099888764,,,,,,
AIPGENE6116,-0.306548792,,,,,,
AIPGENE23224,-1.304262813,,,,,,
AIPGENE16593,-3.023848304,,,,,,
AIPGENE23392,-0.565790572,,,,,,
AIPGENE7700,-0.767979903,,,,,,
AIPGENE23149,-1.399177195,,,,,,
AIPGENE10332,-6,,,,,,
AIPGENE18102,-1.325414082,,,,,,
AIPGENE16807,-2.183405057,,,,,,
AIPGENE22689,-2.662092849,,,,,,
AIPGENE6698,-1.758879015,,,,,,
AIPGENE17514,-1.066961832,,,,,,
AIPGENE3643,-0.336677115,,,,,,
AIPGENE9379,-1.095130921,,,,,,
AIPGENE11712,-0.220607228,,,,,,
AIPGENE28861,-0.638908484,,,,,,
AIPGENE12482,-1.492479602,,,,,,
AIPGENE16262,-0.634435685,,,,,,
AIPGENE26600,-0.934246917,,,,,,
AIPGENE12302,-1.393954355,,,,,,
AIPGENE26095,-6,,,,,,
AIPGENE18236,-0.932978796,,,,,,
AIPGENE8805,-1.330581175,,,,,,
AIPGENE28766,-0.347805115,,,,,,
AIPGENE21891,-0.888056675,,,,,,
AIPGENE10653,-1.592483172,,,,,,
AIPGENE15584,-1.169065699,,,,,,
AIPGENE11735,-1.102232221,,,,,,
AIPGENE22326,-6,,,,,,
AIPGENE8398,-6,,,,,,
AIPGENE9924,-0.75871597,,,,,,
AIPGENE17406,-1.143424968,,,,,,
AIPGENE7821,-0.740682669,,,,,,
AIPGENE14472,-1.196327014,,,,,,
AIPGENE2032,-1.192650676,,,,,,
AIPGENE6319,-0.781005895,,,,,,
AIPGENE18008,-6,,,,,,
AIPGENE12467,-0.737605746,,,,,,
AIPGENE10690,-1.192489498,,,,,,
AIPGENE28269,-6,,,,,,
AIPGENE23330,-2.780600133,,,,,,
AIPGENE17231,-2.489130173,,,,,,
AIPGENE23922,-1.346171905,,,,,,
AIPGENE25025,-0.393735977,,,,,,
AIPGENE22138,-3.266969202,,,,,,
AIPGENE17179,-3.093051738,,,,,,
AIPGENE1090,-2.890160738,,,,,,
AIPGENE8141,-0.315953168,,,,,,
AIPGENE23831,-1.704792348,,,,,,
AIPGENE15108,-1.731295191,,,,,,
AIPGENE12840,-0.579390746,,,,,,
AIPGENE23994,-1.128793959,,,,,,
AIPGENE21926,-1.335686607,,,,,,
AIPGENE23085,-0.911159297,,,,,,
AIPGENE18003,-1.187221867,,,,,,
AIPGENE18476,-2.783387603,,,,,,
AIPGENE6291,-6,,,,,,
AIPGENE27145,-1.913516647,,,,,,
AIPGENE22485,-1.040067733,,,,,,
AIPGENE21032,-2.613682022,,,,,,
AIPGENE14508,-2.983148704,,,,,,
AIPGENE28437,-0.345565085,,,,,,
AIPGENE14901,-0.888609719,,,,,,
AIPGENE26008,-1.174839642,,,,,,
AIPGENE11118,-0.321385281,,,,,,
AIPGENE19560,-1.666760691,,,,,,
AIPGENE27278,-1.447190082,,,,,,
AIPGENE8872,-1.608577324,,,,,,
AIPGENE27756,-6,,,,,,
AIPGENE18062,-1.251781987,,,,,,
AIPGENE24559,-0.689110831,,,,,,
AIPGENE394,-1.991306919,,,,,,
AIPGENE8650,-0.739653479,,,,,,
AIPGENE23020,-1.21439678,,,,,,
AIPGENE4225,-0.982481188,,,,,,
AIPGENE12172,-1.34298928,,,,,,
AIPGENE21811,-1.026924994,,,,,,
AIPGENE27425,-0.712826623,,,,,,
AIPGENE9686,-0.598031586,,,,,,
AIPGENE18283,-0.701140875,,,,,,
AIPGENE16323,-0.630048641,,,,,,
AIPGENE20800,-1.093818019,,,,,,
AIPGENE5668,-0.957146747,,,,,,
AIPGENE16538,-2.35453521,,,,,,
AIPGENE15836,-1.134288478,,,,,,
AIPGENE978,-0.944301993,,,,,,
AIPGENE3075,-0.392378458,,,,,,
AIPGENE5470,-1.556378392,,,,,,
AIPGENE7802,-1.209307109,,,,,,
AIPGENE21293,-1.849101678,,,,,,
AIPGENE19272,-1.515148937,,,,,,
AIPGENE21609,-6,,,,,,
AIPGENE18035,-6,,,,,,
AIPGENE5705,-1.650702267,,,,,,
AIPGENE16469,-0.754531789,,,,,,
AIPGENE22224,-0.655598563,,,,,,
AIPGENE4322,-0.809045356,,,,,,
AIPGENE13151,-0.847597279,,,,,,
AIPGENE28757,-0.649739776,,,,,,
AIPGENE26007,-0.741507477,,,,,,
AIPGENE28720,-1.130844192,,,,,,
AIPGENE7957,-1.419570041,,,,,,
AIPGENE23042,-0.600737222,,,,,,
AIPGENE5221,-2.639467889,,,,,,
AIPGENE9582,-1.201043759,,,,,,
AIPGENE17540,-1.708513213,,,,,,
AIPGENE26859,-1.331579271,,,,,,
AIPGENE21634,-1.309078413,,,,,,
AIPGENE12477,-0.903779159,,,,,,
AIPGENE19849,-0.849613567,,,,,,
AIPGENE2193,-1.010457883,,,,,,
AIPGENE28097,-1.352156758,,,,,,
AIPGENE8260,-2.819354717,,,,,,
AIPGENE4993,-1.264039411,,,,,,
AIPGENE12898,-0.606145875,,,,,,
AIPGENE17050,-1.194282925,,,,,,
AIPGENE24105,-1.632277439,,,,,,
AIPGENE19579,-0.40242409,,,,,,
AIPGENE7768,-1.320012705,,,,,,
AIPGENE15557,-0.740456503,,,,,,
AIPGENE29097,-0.451483831,,,,,,
AIPGENE4174,-0.384931607,,,,,,
AIPGENE14768,-0.728526599,,,,,,
AIPGENE10296,-6,,,,,,
AIPGENE19167,-1.735062106,,,,,,
AIPGENE9922,-0.575128465,,,,,,
AIPGENE22550,-0.619032117,,,,,,
AIPGENE1683,-0.539693135,,,,,,
AIPGENE13895,-1.937454141,,,,,,
AIPGENE8624,-2.298071145,,,,,,
AIPGENE17176,-6,,,,,,
AIPGENE5386,-0.6109739,,,,,,
AIPGENE13130,-1.238354182,,,,,,
AIPGENE3975,-1.109129216,,,,,,
AIPGENE23503,-0.414767432,,,,,,
AIPGENE21165,-0.867505546,,,,,,
AIPGENE7451,-0.733422387,,,,,,
AIPGENE7238,-0.528924198,,,,,,
AIPGENE5205,-1.196286262,,,,,,
AIPGENE7793,-1.77360568,,,,,,
AIPGENE11242,-0.283409031,,,,,,
AIPGENE9000,-1.029208113,,,,,,
AIPGENE16838,-1.253420597,,,,,,
AIPGENE12435,-1.157863289,,,,,,
AIPGENE9585,-1.568764111,,,,,,
AIPGENE6303,-6,,,,,,
AIPGENE14216,-6,,,,,,
AIPGENE28210,-2.508325092,,,,,,
AIPGENE23165,-0.826178995,,,,,,
AIPGENE16509,-2.788740501,,,,,,
AIPGENE15099,-6,,,,,,
AIPGENE16191,-0.740702487,,,,,,
AIPGENE16608,-0.862131681,,,,,,
AIPGENE16994,-0.897073506,,,,,,
AIPGENE6923,-2.482645433,,,,,,
AIPGENE10333,-0.442766431,,,,,,
AIPGENE29208,-1.190535391,,,,,,
AIPGENE7814,-0.136680152,,,,,,
AIPGENE26265,-2.280897712,,,,,,
AIPGENE1866,-0.813644784,,,,,,
AIPGENE16767,-0.566460858,,,,,,
AIPGENE9893,-1.314245106,,,,,,
AIPGENE7489,-1.243302211,,,,,,
AIPGENE5712,-0.904660305,,,,,,
AIPGENE3683,-6,,,,,,
AIPGENE3302,-2.220488314,,,,,,
AIPGENE18663,-0.406072497,,,,,,
AIPGENE10171,-1.810886399,,,,,,
AIPGENE8013,-0.820567754,,,,,,
AIPGENE22137,-6,,,,,,
AIPGENE11541,-0.721644441,,,,,,
AIPGENE11333,-2.233645111,,,,,,
AIPGENE14871,-1.111832777,,,,,,
AIPGENE6481,-0.84757585,,,,,,
AIPGENE28029,-0.280478127,,,,,,
AIPGENE9270,-0.402804228,,,,,,
AIPGENE22282,-1.057362444,,,,,,
AIPGENE9196,-0.466668733,,,,,,
AIPGENE25325,-1.294657744,,,,,,
AIPGENE136,-0.158349592,,,,,,
AIPGENE23177,-0.823094444,,,,,,
AIPGENE18127,-0.474673906,,,,,,
AIPGENE28984,-0.366259593,,,,,,
AIPGENE12763,-2.098826849,,,,,,
AIPGENE14867,-0.66627555,,,,,,
AIPGENE19094,-2.554062553,,,,,,
AIPGENE13596,-1.690966771,,,,,,
AIPGENE20882,-0.58296734,,,,,,
AIPGENE25467,-0.540808372,,,,,,
AIPGENE23921,-0.907793915,,,,,,
AIPGENE28972,-0.550461303,,,,,,
AIPGENE4130,-0.659507636,,,,,,
AIPGENE1270,-6,,,,,,
AIPGENE5759,-6,,,,,,
AIPGENE21239,-0.935166692,,,,,,
AIPGENE3130,-2.202464039,,,,,,
AIPGENE25012,-1.602562117,,,,,,
AIPGENE5995,-0.53202234,,,,,,
AIPGENE12382,-0.967526488,,,,,,
AIPGENE22149,-1.429273249,,,,,,
AIPGENE10196,-2.187756171,,,,,,
AIPGENE5113,-3.079088089,,,,,,
AIPGENE26472,-1.457343654,,,,,,
AIPGENE24254,-2.828448586,,,,,,
AIPGENE24051,-6,,,,,,
AIPGENE9252,-1.463400234,,,,,,
AIPGENE14368,-0.799563051,,,,,,
AIPGENE4132,-1.10736409,,,,,,
AIPGENE14582,-1.450232065,,,,,,
AIPGENE4152,-0.367957532,,,,,,
AIPGENE10750,-0.755405928,,,,,,
AIPGENE17802,-1.688862645,,,,,,
AIPGENE10217,-0.554533259,,,,,,
AIPGENE28724,-0.750607435,,,,,,
AIPGENE14815,-1.903578813,,,,,,
AIPGENE10576,-0.387286956,,,,,,
AIPGENE6399,-0.628596112,,,,,,
AIPGENE13175,-0.797508572,,,,,,
AIPGENE13187,-0.750188029,,,,,,
AIPGENE13022,-0.852095249,,,,,,
AIPGENE22892,-0.337434257,,,,,,
AIPGENE21893,-0.65979962,,,,,,
AIPGENE14774,-0.695849224,,,,,,
AIPGENE20751,-1.621806805,,,,,,
AIPGENE24229,-1.501302659,,,,,,
AIPGENE15390,-0.363773534,,,,,,
AIPGENE4877,-0.378348221,,,,,,
AIPGENE12620,-2.065268235,,,,,,
AIPGENE18368,-6,,,,,,
AIPGENE19907,-0.900811542,,,,,,
AIPGENE13125,-1.769525671,,,,,,
AIPGENE23466,-1.985601236,,,,,,
AIPGENE26482,-1.615081193,,,,,,
AIPGENE9650,-1.133266015,,,,,,
AIPGENE17345,-2.016880836,,,,,,
AIPGENE17222,-2.203630586,,,,,,
AIPGENE14904,-1.345815202,,,,,,
AIPGENE21575,-0.443872268,,,,,,
AIPGENE3103,-0.635120741,,,,,,
AIPGENE26973,-0.523621288,,,,,,
AIPGENE11838,-2.117656602,,,,,,
AIPGENE26762,-0.815601039,,,,,,
AIPGENE7248,-0.955871594,,,,,,
AIPGENE20837,-0.2425531,,,,,,
AIPGENE1624,-2.230595053,,,,,,
AIPGENE6351,-6,,,,,,
AIPGENE21821,-0.656164079,,,,,,
AIPGENE22970,-6,,,,,,
AIPGENE13516,-1.105390283,,,,,,
AIPGENE16689,-0.770405868,,,,,,
AIPGENE9833,-0.996431265,,,,,,
AIPGENE22118,-0.323783737,,,,,,
AIPGENE16307,-0.696274343,,,,,,
AIPGENE13286,-1.214812246,,,,,,
AIPGENE19277,-0.642654411,,,,,,
AIPGENE24502,-1.189956465,,,,,,
